VideoURL,Question,Selected Answer,isSelectedAnswerCorrect,Choice A,Choice A Probability,Choice B,Choice B Probability,Choice C,Choice C Probability,Choice D,Choice D Probability,Correct Answer,Not Top Token,Top Token,Chosen index for top frame,Second best index,Third best index,Path Top1,Path Top2,Path Top3,top 1 text
KmqfNQG1BXk,Which special ingredient is sliced and added for authenticity?,Fried Tofu,False,Nori,0.2454833984375,Naruto Maki,0.16357421875,Fried Tofu,0.278076171875,Menma,0.1942138671875,Naruto Maki,False,,9,5,8,./storage/KmqfNQG1BXk/frames/frame_000810.jpg,./storage/KmqfNQG1BXk/frames/frame_000450.jpg,./storage/KmqfNQG1BXk/frames/frame_000720.jpg,and still have fat on it fill up a pot with your sauces and then just dip the pork inside and turn that heat on flip it around a couple of times and wait till it gets to a boil then lower it and reduce it to a simmer Asian cooking pro tip if you want to make sure that your pot doesn't boil over try sticking a toothpick in between the pot lid and the pot now after that's been cooked take out your meat and prepare some 
KmqfNQG1BXk,Which leafy green is boiled and squeezed to top the dish?,Bok Choy,True,Lettuce,0.04150390625,Cilantro,0.1602783203125,Spinach,0.042816162109375,Bok Choy,0.654296875,Bok Choy,False,,8,4,7,./storage/KmqfNQG1BXk/frames/frame_000720.jpg,./storage/KmqfNQG1BXk/frames/frame_000360.jpg,./storage/KmqfNQG1BXk/frames/frame_000630.jpg,next using some Yoshida's sauce and Lee Kum Kee chicken marinade we're gonna make some delicious pork now the best pork you can select will both be lean and still have fat on it fill up a pot with your sauces and then just dip the pork inside and turn that heat on flip it around a couple of times and wait till it gets to a boil then lower it and reduce it to a simmer Asian cooking pro tip if you want to make sure that your 
KmqfNQG1BXk,How is excess fat removed before reheating?,chilling overnight and scooping,True,pouring in ice water to coagulate,0.1572265625,stir to dissolve,0.0018596649169921875,chilling overnight and scooping,0.81103515625,straining through a cloth,0.01363372802734375,chilling overnight and scooping,False,,6,5,7,./storage/KmqfNQG1BXk/frames/frame_000540.jpg,./storage/KmqfNQG1BXk/frames/frame_000450.jpg,./storage/KmqfNQG1BXk/frames/frame_000630.jpg,we're gonna make our soup stock out of pork put the leftover bones and meat in a pot fill it up with water crush some ginger and put on the heat scoop off the scum because that's disgusting well if you like it then you should have put a lid on it after it's boiled for a couple of hours take out your bones and then stick the whole thing in the fridge this way when it's frozen the fat has 
KmqfNQG1BXk,Which tool is used to help mix and knead for consistency?,Stand Mixer,True,Stand Mixer,0.71826171875,Chopsticks,0.0247650146484375,Wooden Rolling Pin,0.148193359375,Hand Whisk,0.09423828125,Stand Mixer,False,,12,14,6,./storage/KmqfNQG1BXk/frames/frame_001080.jpg,./storage/KmqfNQG1BXk/frames/frame_001260.jpg,./storage/KmqfNQG1BXk/frames/frame_000540.jpg,[Music] then just soaked it back into the same liquid that you put your fork in now it's time for handmade noodles we got cake flour flour baking soda and salt to mix them together and add a little water of course you can't use a KitchenAid for 12 minutes or your ninja skills okay boy 
jGnz9f_2A2Y,Which ingredient is ground with seaweed to make the flavor?,Sesame Seeds,False,Chilli Peppers,0.2073974609375,Sesame Seeds,0.70166015625,Ginger,0.02117919921875,Garlic,0.0238189697265625,Chilli Peppers,False,,14,15,13,./storage/jGnz9f_2A2Y/frames/frame_001260.jpg,./storage/jGnz9f_2A2Y/frames/frame_001350.jpg,./storage/jGnz9f_2A2Y/frames/frame_001170.jpg,sweet chili dipping sauce get that bad boy in there and then the next one that you want to put there is the the vinegar part the sour so in sheos and then we've got some fish sauce a squirt of her I toasted off some sesame seeds they're going in and then 
jGnz9f_2A2Y,How does the chef ensure the batter is light?,Mix cold sparkling water,True,Use warm tap water,0.0030651092529296875,Add milk not water,0.002223968505859375,Mix cold sparkling water,0.98583984375,Let the batter rest overnight,0.0007166862487792969,Mix cold sparkling water,False,,8,16,17,./storage/jGnz9f_2A2Y/frames/frame_000720.jpg,./storage/jGnz9f_2A2Y/frames/frame_001440.jpg,./storage/jGnz9f_2A2Y/frames/frame_001530.jpg,flour and then we've got some corn flour and now we're going to use a sparkl mineral water you could use soda water but the important thing is is that it's cold it's really important that you do that the consistency we're looking for is that you want to whisk everything in basically all those bubbles that have gone in there are kind of lifting it and that's going to make it really light so 
jGnz9f_2A2Y,What's grated in for a citrusy note?,Lemon Zest,True,Orange Peel,0.1424560546875,Lemon Zest,0.80712890625,Lime leaves,0.01132965087890625,Grapefruit Rind,0.006259918212890625,Lemon Zest,False,,14,15,7,./storage/jGnz9f_2A2Y/frames/frame_001260.jpg,./storage/jGnz9f_2A2Y/frames/frame_001350.jpg,./storage/jGnz9f_2A2Y/frames/frame_000630.jpg,sweet chili dipping sauce get that bad boy in there and then the next one that you want to put there is the the vinegar part the sour so in sheos and then we've got some fish sauce a squirt of her I toasted off some sesame seeds they're going in and then 
jGnz9f_2A2Y,How does the chef make sure it's fully cooked?,Float immediately,False,Taste one every now and then,0.2308349609375,Float immediately,0.458984375,Time for 10 minutes,0.053131103515625,Turn pink with golden batter,0.01204681396484375,Turn pink with golden batter,False,,17,7,16,./storage/jGnz9f_2A2Y/frames/frame_001530.jpg,./storage/jGnz9f_2A2Y/frames/frame_000630.jpg,./storage/jGnz9f_2A2Y/frames/frame_001440.jpg,that they're all covered you can still see the prawn underneath it so it's light and then you hold it for a little bit cuz if you just drop it straight in it will sink to the bottom stick to the basket and you'll you'll have a you'll kill somebody right down you be like I'm not I can't do this anymore now they're going to cook for about a minute and a half half 2 minutes tops at 190° and you're just going to 
i8BjqgemuXo,What cheese is added for a nutty flavor?,Gruyere,True,Emmental,0.205078125,Cheddar,0.164794921875,Gruyere,0.515625,Parmaesan,0.0828857421875,Gruyere,False,,13,14,12,./storage/i8BjqgemuXo/frames/frame_001170.jpg,./storage/i8BjqgemuXo/frames/frame_001260.jpg,./storage/i8BjqgemuXo/frames/frame_001080.jpg,now let's get some honey roasted ham on then a little greater cheese then more back not a palma ham 
i8BjqgemuXo,What spice is added for a warm note?,Nutmeg,True,Cinammon,0.1480712890625,Clove,0.0192718505859375,Cardamom,0.02435302734375,Nutmeg,0.77587890625,Nutmeg,False,,7,8,13,./storage/i8BjqgemuXo/frames/frame_000630.jpg,./storage/i8BjqgemuXo/frames/frame_000720.jpg,./storage/i8BjqgemuXo/frames/frame_001170.jpg,color when you brown it in the pan it also helps to sort of thicken up the bechamel a bit more now I'm going to add 100 grams of Gruyere cheese and we're just gonna grate that in okay salty pepper just incorporate those right I know it's 
i8BjqgemuXo,How to not burn the dish from the bottom?,Low heat,False,Keep flipping,0.2000732421875,Greaseproof Paper,0.040313720703125,Extra pan oil,0.038787841796875,Low heat,0.6875,Greaseproof Paper,False,,10,7,8,./storage/i8BjqgemuXo/frames/frame_000900.jpg,./storage/i8BjqgemuXo/frames/frame_000630.jpg,./storage/i8BjqgemuXo/frames/frame_000720.jpg,right little bit of oil we're just going to drizzle the tops pan on now let's toast them haha and now we've toasted those let's flip them and get some bechamel on there 
i8BjqgemuXo,What distinguishes this dish?,Bread type,False,Honey ham and parma ham,0.2469482421875,Bread type,0.4912109375,Replace with turkey,0.043243408203125,Serve extra cold,0.01494598388671875,Honey ham and parma ham,False,,14,7,13,./storage/i8BjqgemuXo/frames/frame_001260.jpg,./storage/i8BjqgemuXo/frames/frame_000630.jpg,./storage/i8BjqgemuXo/frames/frame_001170.jpg,not a palma ham so last bit of bash and then the final bit is a little bit 
g1jFJYtQ9_s,What flour is used traditionally for this dish?,Whole wheat flour,True,Cornmeal,0.204833984375,Whole wheat flour,0.7041015625,Rice flour,0.03216552734375,Corn flour,0.01299285888671875,Whole wheat flour,False,,2,20,18,./storage/g1jFJYtQ9_s/frames/frame_000180.jpg,./storage/g1jFJYtQ9_s/frames/frame_001800.jpg,./storage/g1jFJYtQ9_s/frames/frame_001620.jpg,unleavened bread is an important part of diet for many people here I'm making two types one is made to puff up on the open flame the other is only cooked on the griddle or tava let me show you how I made this I'll first make the dough for 
g1jFJYtQ9_s,How long do you rest the dish prior to rolling?,30 minutes,True,10 minutes,0.08782958984375,45 minutes,0.0093994140625,30 minutes,0.7587890625,20 minutes,0.0263671875,30 minutes,False,,6,5,9,./storage/g1jFJYtQ9_s/frames/frame_000540.jpg,./storage/g1jFJYtQ9_s/frames/frame_000450.jpg,./storage/g1jFJYtQ9_s/frames/frame_000810.jpg,will cover this and let it rest for 30 minutes after this has rested for 30 minutes I'll need this again for about two minutes and then divide it to divide 
g1jFJYtQ9_s,How to make the dish fluffy?,Add yeast to leaven,False,Open flame placement,0.30029296875,Add yeast to leaven,0.416748046875,Flattening with spatula,0.19384765625,Freeze prior to cooking,0.00695037841796875,Open flame placement,False,,19,18,6,./storage/g1jFJYtQ9_s/frames/frame_001710.jpg,./storage/g1jFJYtQ9_s/frames/frame_001620.jpg,./storage/g1jFJYtQ9_s/frames/frame_000540.jpg,- this'll add some clarified butter or ghee a few drops on the other side 
g1jFJYtQ9_s,What is added to griddle for extra flavor?,Brushing ghee,True,Sugar sprinkle,0.042510986328125,Brushing ghee,0.9091796875,Yogurt spoonful,0.020233154296875,Honey drizzle,0.00926971435546875,Brushing ghee,False,,12,13,15,./storage/g1jFJYtQ9_s/frames/frame_001080.jpg,./storage/g1jFJYtQ9_s/frames/frame_001170.jpg,./storage/g1jFJYtQ9_s/frames/frame_001350.jpg,griddle or thava which is on medium heat and I will wait for the bubbles to start forming when I start seeing the bubbles I'll turn it over and let it cook on the other side again when I see new bubbles 
